user_id,AOV,F,Lifespan,CLV,Cluster,CLV标签
42479497,3.0,1.0,22652,67956.0,0,低价值用户
42501145,3.0,8.0,88450,2122800.0,0,低价值用户
42503802,3.0,3.0,11648,104832.0,0,低价值用户
42526349,3.0,20.0,37830,2269800.0,0,低价值用户
42527310,,,8288,2688280.3407607474,0,低价值用户
42565296,3.0,7.0,15510,325710.0,0,低价值用户
42599112,2.8823529411764706,34.0,127470,12492060.0,0,低价值用户
42601828,2.6666666666666665,3.0,9330,74640.0,0,低价值用户
42636726,3.0,3.0,3468,31212.0,0,低价值用户
42653201,,,18937,2688280.3407607474,0,低价值用户
42653601,3.0,14.0,43680,1834560.0,0,低价值用户
42676532,3.0,14.0,22176,931392.0,0,低价值用户
42677791,2.636363636363636,11.0,22680,657719.9999999999,0,低价值用户
42681705,2.8,10.0,3542,99176.0,0,低价值用户
42694858,3.0,9.0,33901,915327.0,0,低价值用户
42719621,3.0,3.0,11774,105966.0,0,低价值用户
42723928,3.0,5.0,6422,96330.0,0,低价值用户
42743566,2.96,25.0,80340,5945160.0,0,低价值用户
42756881,,,6954,2688280.3407607474,0,低价值用户
42768689,3.0,8.0,3280,78720.0,0,低价值用户
42801008,,,1274,2688280.3407607474,0,低价值用户
42819104,3.0,6.0,3726,67068.0,0,低价值用户
42844200,,,8138,2688280.3407607474,0,低价值用户
42851945,3.0,1.0,24510,73530.0,0,低价值用户
42864059,3.0,6.0,19089,343602.0,0,低价值用户
42879294,3.0,9.0,31620,853740.0,0,低价值用户
42924297,3.0,1.0,4011,12033.0,0,低价值用户
42930798,3.0,7.0,74124,1556604.0,0,低价值用户
42966250,2.6666666666666665,21.0,36150,2024400.0,0,低价值用户
42973948,3.0,56.0,55050,9248400.0,0,低价值用户
42982005,2.8,5.0,18210,254940.0,0,低价值用户
42986678,2.466666666666667,15.0,44910,1661670.0,0,低价值用户
42993694,3.0,6.0,4968,89424.0,0,低价值用户
43022968,3.0,13.0,37710,1470690.0,0,低价值用户
43032378,2.857142857142857,21.0,92670,5560200.0,0,低价值用户
43042442,2.875,8.0,33870,779010.0,0,低价值用户
43051852,3.0,3.0,213330,1919970.0,0,低价值用户
43052420,2.942857142857143,70.0,112230,23119380.0,2,高价值用户
43056888,3.0,1.0,4536,13608.0,0,低价值用户
43072618,3.0,15.0,66570,2995650.0,0,低价值用户
43084101,3.0,3.0,16410,147690.0,0,低价值用户
43109583,3.0,11.0,16408,541464.0,0,低价值用户
43136382,2.3488372093023258,43.0,74700,7544700.000000001,0,低价值用户
43139118,3.0,11.0,23940,790020.0,0,低价值用户
43150394,3.0,18.0,101430,5477220.0,0,低价值用户
43186720,,,36558,2688280.3407607474,0,低价值用户
43234037,3.0,4.0,9542,114504.0,0,低价值用户
43235372,,,0,2688280.3407607474,0,低价值用户
43238774,3.0,18.0,32340,1746360.0,0,低价值用户
43245800,3.0,5.0,20430,306450.0,0,低价值用户
43250746,2.7857142857142856,14.0,119422,4657458.0,0,低价值用户
43264060,3.0,5.0,23229,348435.0,0,低价值用户
43284343,3.0,8.0,74280,1782720.0,0,低价值用户
43288343,2.888888888888889,9.0,39900,1037400.0,0,低价值用户
43294769,2.7096774193548385,31.0,22997,1931748.0,0,低价值用户
43300693,3.0,19.0,90420,5153940.0,0,低价值用户
43348892,2.0,5.0,20601,206010.0,0,低价值用户
43349674,2.857142857142857,21.0,16032,961920.0,0,低价值用户
43380742,3.0,8.0,11928,286272.0,0,低价值用户
43399261,3.0,6.0,52380,942840.0,0,低价值用户
43409746,2.111111111111111,27.0,13630,776910.0,0,低价值用户
43445641,,,28043,2688280.3407607474,0,低价值用户
43468469,2.9,10.0,86640,2512560.0,0,低价值用户
43472060,3.0,11.0,52353,1727649.0,0,低价值用户
43488815,2.8823529411764706,17.0,32430,1589070.0,0,低价值用户
43491458,3.0,9.0,33321,899667.0,0,低价值用户
43522898,3.0,11.0,10237,337821.0,0,低价值用户
43545603,3.0,2.0,9476,56856.0,0,低价值用户
43586684,3.0,7.0,74430,1563030.0,0,低价值用户
43587789,3.0,6.0,7800,140400.0,0,低价值用户
43592945,2.946428571428572,56.0,106530,17577450.000000004,2,高价值用户
43600529,,,4872,2688280.3407607474,0,低价值用户
43603561,3.0,3.0,22764,204876.0,0,低价值用户
43621565,2.7954545454545454,44.0,38160,4693680.0,0,低价值用户
43622802,2.875,24.0,12150,838350.0,0,低价值用户
43624984,2.608695652173913,23.0,37125,2227500.0,0,低价值用户
43626933,3.0,4.0,63390,760680.0,0,低价值用户
43631068,3.0,14.0,68520,2877840.0,0,低价值用户
43645191,3.0,10.0,5040,151200.0,0,低价值用户
43660726,3.0,21.0,36780,2317140.0,0,低价值用户
43729347,2.875,8.0,40530,932190.0,0,低价值用户
43735631,2.6875,16.0,14850,638550.0,0,低价值用户
43738222,2.636363636363636,11.0,29400,852599.9999999998,0,低价值用户
43759361,3.0,4.0,684,8208.0,0,低价值用户
43761964,2.869565217391304,23.0,9072,598752.0,0,低价值用户
43794910,2.95,40.0,134280,15845040.0,0,低价值用户
43796808,2.6666666666666665,6.0,30363,485808.0,0,低价值用户
43801317,3.0,1.0,1920,5760.0,0,低价值用户
43803932,2.8,30.0,26689,2241876.0,0,低价值用户
43841794,2.857142857142857,7.0,10179,203580.0,0,低价值用户
43855246,2.875,48.0,154350,21300300.0,2,高价值用户
43856355,2.3846153846153846,13.0,2844,88164.0,0,低价值用户
43857558,3.0,10.0,101160,3034800.0,0,低价值用户
43858783,3.0,4.0,9870,118440.0,0,低价值用户
43864355,3.0,19.0,62692,3573444.0,0,低价值用户
43864538,3.0,14.0,127650,5361300.0,0,低价值用户
43865641,2.8,5.0,33690,471660.0,0,低价值用户
43916471,3.0,15.0,23100,1039500.0,0,低价值用户
43931030,,,8900,2688280.3407607474,0,低价值用户
43953561,3.0,1.0,4988,14964.0,0,低价值用户
43971939,3.0,1.0,3332,9996.0,0,低价值用户
43979611,2.857142857142857,7.0,13140,262800.0,0,低价值用户
43983889,,,13248,2688280.3407607474,0,低价值用户
43987061,3.0,5.0,9780,146700.0,0,低价值用户
43991184,3.0,1.0,4654,13962.0,0,低价值用户
44005966,2.6,40.0,64680,6726720.0,0,低价值用户
44013360,,,12204,2688280.3407607474,0,低价值用户
44041747,3.0,10.0,25170,755100.0,0,低价值用户
44048864,3.0,2.0,172,1032.0,0,低价值用户
44057668,2.5,4.0,6148,61480.0,0,低价值用户
44059193,2.8181818181818183,33.0,73470,6832710.0,0,低价值用户
44073291,2.0,1.0,8064,16128.0,0,低价值用户
44076621,3.0,2.0,12720,76320.0,0,低价值用户
44088250,,,4150,2688280.3407607474,0,低价值用户
44109897,2.571428571428572,7.0,22471,404478.00000000006,0,低价值用户
44130547,2.75,20.0,41040,2257200.0,0,低价值用户
44138845,3.0,3.0,28410,255690.0,0,低价值用户
44140222,2.8461538461538463,26.0,56670,4193580.0,0,低价值用户
44144817,,,14644,2688280.3407607474,0,低价值用户
44152472,3.0,8.0,11826,283824.0,0,低价值用户
44154986,3.0,25.0,78630,5897250.0,0,低价值用户
44189601,3.0,3.0,26712,240408.0,0,低价值用户
44193672,2.591549295774648,142.0,141120,51932160.0,2,高价值用户
44220176,3.0,5.0,6630,99450.0,0,低价值用户
44221621,3.0,5.0,4920,73800.0,0,低价值用户
44224665,2.7777777777777777,9.0,36000,900000.0,0,低价值用户
44247352,,,5265,2688280.3407607474,0,低价值用户
44267557,3.0,2.0,6699,40194.0,0,低价值用户
44317470,,,1335,2688280.3407607474,0,低价值用户
44324837,2.7666666666666666,30.0,71250,5913750.0,0,低价值用户
44365875,2.9444444444444446,18.0,66080,3502240.0,0,低价值用户
44381467,2.2857142857142856,14.0,50400,1612800.0,0,低价值用户
44389792,2.909090909090909,11.0,62310,1993920.0,0,低价值用户
44392514,3.0,8.0,54930,1318320.0,0,低价值用户
44397875,,,703,2688280.3407607474,0,低价值用户
44416128,2.5,4.0,1596,15960.0,0,低价值用户
44431225,3.0,2.0,4564,27384.0,0,低价值用户
44433489,3.0,1.0,6989,20967.0,0,低价值用户
44444422,2.75,4.0,21100,232100.0,0,低价值用户
44445119,3.0,1.0,11803,35409.0,0,低价值用户
44446177,3.0,6.0,10608,190944.0,0,低价值用户
44448258,3.0,3.0,1134,10206.0,0,低价值用户
44462249,3.0,2.0,9890,59340.0,0,低价值用户
44479518,3.0,9.0,57360,1548720.0,0,低价值用户
44492877,2.8,5.0,7248,101472.0,0,低价值用户
44500908,3.0,22.0,30570,2017620.0,0,低价值用户
44503140,3.0,3.0,20822,187398.0,0,低价值用户
44521455,2.0,1.0,7714,15428.0,0,低价值用户
44542843,3.0,1.0,21735,65205.0,0,低价值用户
44547812,,,400,2688280.3407607474,0,低价值用户
44567219,,,0,2688280.3407607474,0,低价值用户
44573524,2.25,8.0,13636,245448.0,0,低价值用户
44580650,2.7333333333333334,30.0,22500,1845000.0,0,低价值用户
44614693,2.636363636363636,11.0,6804,197315.99999999997,0,低价值用户
44632141,3.0,2.0,1898,11388.0,0,低价值用户
44640814,2.833333333333333,6.0,39180,666060.0,0,低价值用户
44663398,3.0,2.0,10332,61992.0,0,低价值用户
44683766,2.466666666666667,15.0,28020,1036740.0,0,低价值用户
44706382,3.0,3.0,19604,176436.0,0,低价值用户
44710562,2.6,5.0,43080,560040.0,0,低价值用户
44711100,3.0,9.0,37475,1011825.0,0,低价值用户
44725106,2.571428571428572,7.0,15060,271080.00000000006,0,低价值用户
44738368,3.0,9.0,41383,1117341.0,0,低价值用户
44748590,2.9411764705882355,17.0,51750,2587500.0,0,低价值用户
44806939,2.8688524590163933,61.0,157140,27499500.0,2,高价值用户
44808401,3.0,9.0,12926,349002.0,0,低价值用户
44817147,2.4390243902439024,41.0,49677,4967700.0,0,低价值用户
44849978,3.0,3.0,15336,138024.0,0,低价值用户
44850256,3.0,3.0,10556,95004.0,0,低价值用户
44875328,3.0,5.0,5428,81420.0,0,低价值用户
44880226,2.9166666666666665,24.0,62790,4395300.0,0,低价值用户
44908934,2.909090909090909,22.0,72570,4644480.0,0,低价值用户
44909131,2.75,48.0,33540,4427280.0,0,低价值用户
44914992,2.8260869565217392,23.0,15630,1015950.0,0,低价值用户
44961770,,,560,2688280.3407607474,0,低价值用户
44976866,,,3630,2688280.3407607474,0,低价值用户
44981629,,,15167,2688280.3407607474,0,低价值用户
44985159,2.4,5.0,550,6600.0,0,低价值用户
45021776,,,357,2688280.3407607474,0,低价值用户
45022376,2.5,2.0,10730,53650.0,0,低价值用户
45051306,3.0,4.0,14145,169740.0,0,低价值用户
45069561,3.0,3.0,20760,186840.0,0,低价值用户
45073084,3.0,12.0,24853,894708.0,0,低价值用户
45074656,3.0,3.0,2504,22536.0,0,低价值用户
45079225,2.739130434782609,23.0,17253,1086939.0000000002,0,低价值用户
45081001,2.945945945945946,37.0,85830,9355470.0,0,低价值用户
45094965,3.0,2.0,12744,76464.0,0,低价值用户
45101614,3.0,6.0,10114,182052.0,0,低价值用户
45133531,3.0,8.0,12960,311040.0,0,低价值用户
45149630,2.363636363636364,11.0,3528,91728.00000000004,0,低价值用户
45159377,2.0,2.0,790,3160.0,0,低价值用户
45163199,2.0,4.0,129,1032.0,0,低价值用户
45180723,,,7425,2688280.3407607474,0,低价值用户
45206837,,,10324,2688280.3407607474,0,低价值用户
45208426,3.0,4.0,3024,36288.0,0,低价值用户
45253676,3.0,1.0,28863,86589.0,0,低价值用户
45258440,3.0,1.0,7424,22272.0,0,低价值用户
45285339,,,19830,2688280.3407607474,0,低价值用户
45317186,3.0,1.0,0,0.0,0,低价值用户
45360868,3.0,27.0,76770,6218370.0,0,低价值用户
45384478,2.857142857142857,7.0,68962,1379240.0,0,低价值用户
45398630,,,2610,2688280.3407607474,0,低价值用户
45405795,,,0,2688280.3407607474,0,低价值用户
45433328,3.0,3.0,104910,944190.0,0,低价值用户
45434795,3.0,1.0,1210,3630.0,0,低价值用户
45460855,3.0,2.0,5040,30240.0,0,低价值用户
45463421,2.923076923076923,26.0,65580,4984080.0,0,低价值用户
45473276,2.9285714285714284,42.0,99390,12224969.999999998,0,低价值用户
45487249,,,18120,2688280.3407607474,0,低价值用户
45519798,,,0,2688280.3407607474,0,低价值用户
45541267,2.8,5.0,4110,57540.0,0,低价值用户
45542148,3.0,4.0,9773,117276.0,0,低价值用户
45543836,,,1896,2688280.3407607474,0,低价值用户
45544099,3.0,4.0,16646,199752.0,0,低价值用户
45563112,2.8780487804878048,41.0,60762,7169916.0,0,低价值用户
45581890,3.0,6.0,1960,35280.0,0,低价值用户
45598577,2.3846153846153846,13.0,15720,487320.0,0,低价值用户
45612771,2.4,5.0,3304,39648.0,0,低价值用户
45616833,3.0,2.0,6834,41004.0,0,低价值用户
45620035,2.772727272727273,22.0,39810,2428410.0000000005,0,低价值用户
45642765,2.8,5.0,1610,22540.0,0,低价值用户
45649071,2.966666666666667,30.0,370410,32966490.0,2,高价值用户
45659906,2.923076923076923,13.0,46470,1765860.0,0,低价值用户
45660059,2.9565217391304346,23.0,58770,3996360.0,0,低价值用户
45714300,2.8,5.0,5226,73164.0,0,低价值用户
45743550,2.871794871794872,117.0,194520,65358720.0,2,高价值用户
45754541,2.888888888888889,9.0,16008,416208.0,0,低价值用户
45772052,3.0,10.0,29790,893700.0,0,低价值用户
45773960,3.0,8.0,12208,292992.0,0,低价值用户
45795160,2.857142857142857,7.0,5017,100340.0,0,低价值用户
45796530,3.0,6.0,29730,535140.0,0,低价值用户
45801743,3.0,1.0,14340,43020.0,0,低价值用户
45820472,3.0,1.0,448,1344.0,0,低价值用户
45824154,2.5,16.0,19580,783200.0,0,低价值用户
45865960,3.0,9.0,72750,1964250.0,0,低价值用户
45881494,3.0,1.0,63,189.0,0,低价值用户
45892186,3.0,6.0,20460,368280.0,0,低价值用户
45897708,,,24240,2688280.3407607474,0,低价值用户
45900362,3.0,7.0,11455,240555.0,0,低价值用户
45921788,2.892857142857143,28.0,50605,4099005.0,0,低价值用户
45926523,3.0,24.0,54288,3908736.0,0,低价值用户
45943442,2.727272727272727,11.0,50764,1522919.9999999998,0,低价值用户
45966877,2.9130434782608696,46.0,122160,16369440.0,0,低价值用户
45986000,3.0,5.0,816,12240.0,0,低价值用户
46010057,2.75,4.0,17668,194348.0,0,低价值用户
46010609,2.4,15.0,15544,559584.0,0,低价值用户
46011980,2.857142857142857,7.0,7105,142100.0,0,低价值用户
46023224,2.9166666666666665,12.0,86970,3043950.0,0,低价值用户
46037072,3.0,3.0,4928,44352.0,0,低价值用户
46043523,3.0,2.0,22624,135744.0,0,低价值用户
46058933,,,1104,2688280.3407607474,0,低价值用户
46066007,,,89820,2688280.3407607474,0,低价值用户
46086237,1.0,1.0,3075,3075.0,0,低价值用户
46094459,3.0,3.0,15626,140634.0,0,低价值用户
46112521,2.933333333333333,15.0,24630,1083720.0,0,低价值用户
46129619,2.0,1.0,1173,2346.0,0,低价值用户
46133505,2.897959183673469,49.0,85860,12192119.999999998,0,低价值用户
46143156,2.8181818181818183,11.0,34770,1077870.0,0,低价值用户
46207221,,,1638,2688280.3407607474,0,低价值用户
46231195,3.0,14.0,39600,1663200.0,0,低价值用户
46241573,3.0,2.0,1989,11934.0,0,低价值用户
46247152,2.838709677419355,31.0,36047,3172136.0,0,低价值用户
46249710,3.0,4.0,4142,49704.0,0,低价值用户
46274658,3.0,1.0,97585,292755.0,0,低价值用户
46288368,2.9,10.0,38860,1126940.0,0,低价值用户
46312993,2.8181818181818183,11.0,14558,451298.0,0,低价值用户
46313814,3.0,5.0,56070,841050.0,0,低价值用户
46327874,3.0,3.0,19348,174132.0,0,低价值用户
46334333,2.857142857142857,7.0,17310,346200.0,0,低价值用户
46344003,2.870967741935484,31.0,22680,2018520.0,0,低价值用户
46349725,3.0,4.0,11816,141792.0,0,低价值用户
46351917,,,11,2688280.3407607474,0,低价值用户
46375902,3.0,3.0,13890,125010.0,0,低价值用户
46387925,3.0,1.0,1210,3630.0,0,低价值用户
46405869,2.9166666666666665,12.0,23910,836850.0,0,低价值用户
46408460,3.0,5.0,1016,15240.0,0,低价值用户
46428221,3.0,4.0,181020,2172240.0,0,低价值用户
46433093,2.75,4.0,6864,75504.0,0,低价值用户
46445715,3.0,1.0,24070,72210.0,0,低价值用户
46448251,,,0,2688280.3407607474,0,低价值用户
46455628,2.0,4.0,4553,36424.0,0,低价值用户
46468680,3.0,13.0,38550,1503450.0,0,低价值用户
46468716,3.0,12.0,10152,365472.0,0,低价值用户
46482511,2.6666666666666665,15.0,38100,1524000.0,0,低价值用户
46483165,3.0,9.0,49260,1330020.0,0,低价值用户
46485348,2.8,5.0,23730,332220.0,0,低价值用户
46486820,2.636363636363636,11.0,12540,363659.9999999999,0,低价值用户
46515907,3.0,2.0,12404,74424.0,0,低价值用户
46523853,2.9,10.0,30990,898710.0,0,低价值用户
46591450,3.0,7.0,6020,126420.0,0,低价值用户
46598584,3.0,14.0,39270,1649340.0,0,低价值用户
46607628,3.0,32.0,41130,3948480.0,0,低价值用户
46610519,2.9473684210526314,19.0,41412,2319072.0,0,低价值用户
46611643,2.857142857142857,14.0,12544,501760.0,0,低价值用户
46661434,3.0,4.0,3078,36936.0,0,低价值用户
46661935,2.9285714285714284,84.0,112830,27756180.0,2,高价值用户
46669341,3.0,2.0,7616,45696.0,0,低价值用户
46716857,3.0,3.0,969,8721.0,0,低价值用户
46728090,2.7777777777777777,9.0,28410,710250.0,0,低价值用户
46793743,3.0,7.0,33330,699930.0,0,低价值用户
46830856,,,5928,2688280.3407607474,0,低价值用户
46840769,2.5,2.0,1980,9900.0,0,低价值用户
46877762,3.0,2.0,9870,59220.0,0,低价值用户
46914246,2.5,22.0,38077,2094235.0,0,低价值用户
46945718,3.0,1.0,2596,7788.0,0,低价值用户
46955464,3.0,8.0,21420,514080.0,0,低价值用户
46978329,3.0,5.0,8441,126615.0,0,低价值用户
46989305,3.0,2.0,11880,71280.0,0,低价值用户
46997903,2.473684210526316,19.0,24120,1133640.0,0,低价值用户
47009589,2.875,8.0,12390,284970.0,0,低价值用户
47011604,2.0,3.0,10164,60984.0,0,低价值用户
47038183,3.0,10.0,83520,2505600.0,0,低价值用户
47043568,2.6666666666666665,3.0,6950,55600.0,0,低价值用户
47047755,3.0,4.0,8062,96744.0,0,低价值用户
47060411,2.967741935483871,62.0,113550,20893200.0,2,高价值用户
47063673,3.0,3.0,11180,100620.0,0,低价值用户
47065671,3.0,24.0,105300,7581600.0,0,低价值用户
47065920,,,22765,2688280.3407607474,0,低价值用户
47068102,,,840,2688280.3407607474,0,低价值用户
47069591,,,765,2688280.3407607474,0,低价值用户
47071587,2.857142857142857,7.0,9776,195520.0,0,低价值用户
47074069,,,9504,2688280.3407607474,0,低价值用户
47087121,3.0,18.0,20046,1082484.0,0,低价值用户
47090672,2.8461538461538463,13.0,20648,763976.0,0,低价值用户
47106355,3.0,3.0,19710,177390.0,0,低价值用户
47109361,3.0,19.0,79800,4548600.0,0,低价值用户
47109924,2.625,8.0,30840,647640.0,0,低价值用户
47128004,3.0,5.0,20619,309285.0,0,低价值用户
47136810,,,49290,2688280.3407607474,0,低价值用户
47137081,,,7830,2688280.3407607474,0,低价值用户
47152738,3.0,5.0,24778,371670.0,0,低价值用户
47153697,2.677419354838709,31.0,69150,5739449.999999999,0,低价值用户
47220515,3.0,7.0,30390,638190.0,0,低价值用户
47237907,2.8823529411764706,34.0,39660,3886680.0,0,低价值用户
47241390,2.935483870967742,31.0,52560,4782960.0,0,低价值用户
47248096,2.7142857142857144,7.0,12420,235980.0,0,低价值用户
47257431,2.9047619047619047,21.0,56310,3434910.0,0,低价值用户
47272457,2.9166666666666665,12.0,2968,103880.0,0,低价值用户
47289191,3.0,17.0,45060,2298060.0,0,低价值用户
47293396,2.9285714285714284,28.0,134460,11025720.0,0,低价值用户
47293645,3.0,1.0,5592,16776.0,0,低价值用户
47294743,3.0,2.0,545,3270.0,0,低价值用户
47296218,3.0,20.0,29268,1756080.0,0,低价值用户
47318955,,,2058,2688280.3407607474,0,低价值用户
47321502,,,6,2688280.3407607474,0,低价值用户
47321903,2.9166666666666665,12.0,66930,2342550.0,0,低价值用户
47328088,3.0,42.0,155550,19599300.0,2,高价值用户
47333914,3.0,15.0,26280,1182600.0,0,低价值用户
47399128,3.0,2.0,1248,7488.0,0,低价值用户
47410940,3.0,1.0,6467,19401.0,0,低价值用户
47416853,3.0,6.0,44340,798120.0,0,低价值用户
47428428,2.8,10.0,71659,2006452.0,0,低价值用户
47436377,2.4,15.0,9296,334656.0,0,低价值用户
47439748,3.0,9.0,36120,975240.0,0,低价值用户
47534581,2.5,2.0,14102,70510.0,0,低价值用户
47548482,3.0,13.0,31950,1246050.0,0,低价值用户
47551029,2.96875,32.0,166530,15820350.0,0,低价值用户
47592059,2.333333333333333,9.0,6696,140615.99999999997,0,低价值用户
47630700,2.6666666666666665,6.0,11107,177712.0,0,低价值用户
47675537,2.7857142857142856,14.0,42510,1657890.0,0,低价值用户
47679514,3.0,3.0,6138,55242.0,0,低价值用户
47693061,2.8,10.0,31326,877128.0,0,低价值用户
47710892,3.0,8.0,10527,252648.0,0,低价值用户
47720492,2.9,10.0,23954,694666.0,0,低价值用户
47727944,3.0,4.0,11529,138348.0,0,低价值用户
47735893,2.857142857142857,21.0,28536,1712160.0,0,低价值用户
47753824,3.0,6.0,22700,408600.0,0,低价值用户
47763414,2.75,4.0,532,5852.0,0,低价值用户
47780833,3.0,3.0,6160,55440.0,0,低价值用户
47792171,3.0,5.0,5550,83250.0,0,低价值用户
47813095,2.888888888888889,18.0,81900,4258800.0,0,低价值用户
47825067,3.0,1.0,5662,16986.0,0,低价值用户
47874120,2.243589743589744,78.0,139680,24444000.000000004,2,高价值用户
47883477,,,2610,2688280.3407607474,0,低价值用户
47888992,2.875,8.0,26340,605820.0,0,低价值用户
47899491,2.5,6.0,13608,204120.0,0,低价值用户
47908754,3.0,6.0,21913,394434.0,0,低价值用户
47924940,2.888888888888889,18.0,5662,294424.0,0,低价值用户
47942346,3.0,2.0,22080,132480.0,0,低价值用户
47961060,,,14650,2688280.3407607474,0,低价值用户
48059114,3.0,7.0,24930,523530.0,0,低价值用户
48099335,3.0,10.0,21588,647640.0,0,低价值用户
48123195,3.0,5.0,27480,412200.0,0,低价值用户
48144461,3.0,7.0,6325,132825.0,0,低价值用户
48186482,3.0,9.0,22069,595863.0,0,低价值用户
48236976,2.75,24.0,28014,1848924.0,0,低价值用户
48255673,3.0,4.0,43624,523488.0,0,低价值用户
48258563,2.571428571428572,14.0,24080,866880.0000000001,0,低价值用户
48270094,3.0,11.0,81930,2703690.0,0,低价值用户
48292690,3.0,19.0,33524,1910868.0,0,低价值用户
48304965,3.0,2.0,8280,49680.0,0,低价值用户
48315003,,,4928,2688280.3407607474,0,低价值用户
48327589,2.9130434782608696,23.0,64890,4347630.0,0,低价值用户
48377656,,,31350,2688280.3407607474,0,低价值用户
48409126,2.6666666666666665,30.0,14504,1160320.0,0,低价值用户
48420009,3.0,4.0,16860,202320.0,0,低价值用户
48425797,,,10584,2688280.3407607474,0,低价值用户
48434349,3.0,1.0,391,1173.0,0,低价值用户
48445034,2.9047619047619047,21.0,111120,6778320.0,0,低价值用户
48462900,2.6666666666666665,6.0,6253,100048.0,0,低价值用户
48467850,,,3300,2688280.3407607474,0,低价值用户
48468739,3.0,7.0,39330,825930.0,0,低价值用户
48470191,3.0,13.0,106470,4152330.0,0,低价值用户
48480943,3.0,3.0,17139,154251.0,0,低价值用户
48505064,3.0,1.0,4031,12093.0,0,低价值用户
48509295,2.25,4.0,94770,852930.0,0,低价值用户
48510598,3.0,3.0,11076,99684.0,0,低价值用户
48619165,2.742857142857143,35.0,46380,4452480.0,0,低价值用户
48677702,2.92,25.0,178260,13012980.0,0,低价值用户
48689754,2.7777777777777777,9.0,10950,273750.0,0,低价值用户
48700638,3.0,1.0,39324,117972.0,0,低价值用户
48702002,,,4032,2688280.3407607474,0,低价值用户
48722344,3.0,8.0,14896,357504.0,0,低价值用户
48752418,2.888888888888889,9.0,173550,4512300.0,0,低价值用户
48767456,2.6382978723404253,47.0,98370,12197879.999999998,0,低价值用户
48776635,3.0,40.0,167550,20106000.0,2,高价值用户
48777158,3.0,8.0,34858,836592.0,0,低价值用户
48793683,2.511111111111111,45.0,250950,28357350.0,2,高价值用户
48809451,3.0,12.0,59520,2142720.0,0,低价值用户
48814012,,,10164,2688280.3407607474,0,低价值用户
48830771,,,2016,2688280.3407607474,0,低价值用户
48836510,3.0,7.0,170400,3578400.0,0,低价值用户
48851432,3.0,7.0,7627,160167.0,0,低价值用户
48862112,2.7857142857142856,14.0,9947,387933.0,0,低价值用户
48862784,3.0,2.0,2032,12192.0,0,低价值用户
48867580,3.0,2.0,40320,241920.0,0,低价值用户
48885147,2.9375,16.0,77981,3665107.0,0,低价值用户
48890303,3.0,2.0,9308,55848.0,0,低价值用户
48897519,2.9285714285714284,28.0,70440,5776080.0,0,低价值用户
48908899,2.857142857142857,14.0,53196,2127840.0,0,低价值用户
48920955,3.0,21.0,46980,2959740.0,0,低价值用户
48942128,,,11214,2688280.3407607474,0,低价值用户
48951212,,,18981,2688280.3407607474,0,低价值用户
48952279,,,25396,2688280.3407607474,0,低价值用户
48962129,3.0,1.0,3096,9288.0,0,低价值用户
48962145,3.0,6.0,26520,477360.0,0,低价值用户
49000569,2.5,2.0,28560,142800.0,0,低价值用户
49002030,3.0,3.0,12320,110880.0,0,低价值用户
49003690,2.9047619047619047,21.0,55709,3398249.0,0,低价值用户
49007368,3.0,3.0,7504,67536.0,0,低价值用户
49007854,2.9545454545454546,22.0,13356,868140.0,0,低价值用户
49007972,2.333333333333333,6.0,13830,193620.0,0,低价值用户
49026431,2.0,38.0,26670,2026920.0,0,低价值用户
49046459,,,6315,2688280.3407607474,0,低价值用户
49068752,3.0,7.0,42450,891450.0,0,低价值用户
49088987,,,7980,2688280.3407607474,0,低价值用户
49105165,2.909090909090909,22.0,16744,1071616.0,0,低价值用户
49176199,3.0,6.0,6757,121626.0,0,低价值用户
49189791,2.75,12.0,45330,1495890.0,0,低价值用户
49189810,2.933333333333333,30.0,106710,9390480.0,0,低价值用户
49243199,3.0,4.0,17458,209496.0,0,低价值用户
49252659,2.6666666666666665,3.0,11640,93120.0,0,低价值用户
49272447,3.0,3.0,4590,41310.0,0,低价值用户
49273084,2.3846153846153846,13.0,6969,216039.0,0,低价值用户
49279997,3.0,5.0,11508,172620.0,0,低价值用户
49285159,1.0,3.0,3335,10005.0,0,低价值用户
49296993,3.0,6.0,18980,341640.0,0,低价值用户
49303053,2.5294117647058822,17.0,13920,598560.0,0,低价值用户
49337150,3.0,18.0,36900,1992600.0,0,低价值用户
49362840,2.833333333333333,12.0,17490,594660.0,0,低价值用户
49371675,2.8461538461538463,13.0,33959,1256483.0,0,低价值用户
49394233,2.863636363636364,22.0,161790,10192770.000000002,0,低价值用户
49396813,3.0,10.0,50730,1521900.0,0,低价值用户
49421729,3.0,17.0,41460,2114460.0,0,低价值用户
49429733,2.888888888888889,27.0,48308,3768024.0,0,低价值用户
49452583,2.923076923076923,13.0,65490,2488620.0,0,低价值用户
49456764,3.0,3.0,12990,116910.0,0,低价值用户
49458175,2.6666666666666665,12.0,17192,550144.0,0,低价值用户
49461201,3.0,4.0,2478,29736.0,0,低价值用户
49512453,3.0,16.0,36830,1767840.0,0,低价值用户
49520808,3.0,18.0,37265,2012310.0,0,低价值用户
49542384,2.8125,16.0,133200,5994000.0,0,低价值用户
49546726,2.875,8.0,93003,2139069.0,0,低价值用户
49566088,,,8340,2688280.3407607474,0,低价值用户
49572212,,,440,2688280.3407607474,0,低价值用户
49579858,2.9,10.0,9870,286230.0,0,低价值用户
49598175,3.0,1.0,726,2178.0,0,低价值用户
